threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.49,M2 Macrophage,112475,493,0.11726926736441484,0.004383196265836852,0.04477504396891404,1.3890582033392183
0.49,MUC1+ Enterocyte,17869,2,0.0004757373929590866,0.0001119256813475852,0.007113449750438097,-3.90230922091206
0.49,NK,5027,4,0.0009514747859181732,0.0007957032027053909,0.0020011926742096544,-1.0726219501074794
0.49,Nerve,76899,114,0.027117031398667935,0.0014824640112355168,0.03061263486255186,-0.17492796847736442
0.49,Neuroendocrine,14970,0,0.0,0.0,0.00595939015972121,-22.50673351482391
0.49,Neutrophil,14657,37,0.008801141769743101,0.0025243910759364125,0.005834788348098449,0.5930102886259874
0.49,Paneth,21381,2,0.0004757373929590866,9.354099434076984e-05,0.008511537809285184,-4.161179618473489
0.49,Plasma,128316,269,0.06398667935299715,0.0020963870444839303,0.051081169521361845,0.32498003624308186
0.49,Smooth muscle,375113,335,0.07968601332064701,0.0008930642233140414,0.14932830467491667,-0.9060892146422247
0.49,Stroma,212923,1350,0.32112274024738346,0.006340320209653255,0.08476227327844484,1.9216306346912249
0.49,TA,57248,2,0.0004757373929590866,3.4935718278367804e-05,0.022789790772459576,-5.582075474580935
